"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","x_coord_cd","y_coord_cd","latitude","longitude"
"183729039","2018-06-12T00:00:00.000","00:55:00","BRONX","OUTSIDE","44","0","STREET",,"1003984","243824","40.83589379","-73.92868489"
"182798651","2018-05-16T00:00:00.000","17:45:00","BRONX","OUTSIDE","44","0","STREET",,"1009013","242619","40.83257374","-73.91051546"
"147642350","2015-11-09T00:00:00.000","17:26:00","BRONX","INSIDE","44","0","COMMERCIAL","GROCERY/BODEGA","1007933","241724","40.83012","-73.91442"
"278264515","2023-11-29T00:00:00.000","18:40:00","BRONX","OUTSIDE","44","0","STREET",,"1007817","245733","40.841127","-73.914824"
"282117921","2024-02-12T00:00:00.000","16:32:00","BRONX","INSIDE","44","1","TRANSIT",,"1007839","246906","40.84434352","-73.91474279"
"280872174","2024-01-20T00:00:00.000","12:57:00","BRONX","INSIDE","44","0","COMMERCIAL","GROCERY/BODEGA","1006889","240238","40.826055","-73.918199"
"268619594","2023-05-20T00:00:00.000","05:57:00","BRONX","OUTSIDE","44","0","STREET",,"1004119","243505","40.835019","-73.928198"
"247259249","2022-06-28T00:00:00.000","00:34:00","BRONX","OUTSIDE","44","0","STREET",,"1009486","243711","40.83557","-73.9088"
"254699506","2022-11-26T00:00:00.000","19:20:00","BRONX","OUTSIDE","44","0","STREET",,"1008261","244490","40.837712","-73.913224"
"249517586","2022-08-12T00:00:00.000","21:38:00","BRONX","OUTSIDE","44","0","STREET",,"1005870","242673","40.832733","-73.92187"
"247502496","2022-07-03T00:00:00.000","02:24:00","BRONX","OUTSIDE","44","0","STREET","BAR/NIGHT CLUB","1007683","246987","40.844568","-73.915305"
"243878193","2022-04-19T00:00:00.000","17:30:00","BRONX","OUTSIDE","44","0","STREET",,"1007817","245733","40.841127","-73.914824"
"245418934","2022-05-20T00:00:00.000","19:00:00","BRONX","OUTSIDE","44","0","STREET",,"1008249","242113","40.83118703","-73.91327809"
"244847624","2022-05-10T00:00:00.000","20:15:00","BRONX","OUTSIDE","44","0","STREET","GROCERY/BODEGA","1005044","245866","40.84149605","-73.92484792"
"235116948","2021-10-17T00:00:00.000","20:23:00","BRONX","OUTSIDE","44","0","STREET",,"1004499","239592","40.824279","-73.926835"
"237967321","2021-12-17T00:00:00.000","00:10:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1007489","243419","40.834776","-73.916017"
"227515019","2021-04-29T00:00:00.000","07:20:00","BRONX","OUTSIDE","44","0","STREET",,"1004545","240057","40.825555","-73.926667"
"224465137","2021-02-16T00:00:00.000","20:48:00","BRONX","INSIDE","44","0","COMMERCIAL","DEPT STORE","1007961","246839","40.844161","-73.914301"
"293335062","2024-09-14T00:00:00.000","21:35:00","BRONX","OUTSIDE","44","0","STREET",,"1006962","242668","40.832723","-73.917927"
"286038323","2024-04-27T00:00:00.000","20:34:00","BRONX","OUTSIDE","44","0","STREET",,"1006610","243505","40.835022","-73.919195"
"224079783","2021-02-06T00:00:00.000","19:30:00","BRONX","OUTSIDE","45","0","STREET",,"1031944","249989","40.85271","-73.827597"
"74036632","2010-08-07T00:00:00.000","04:35:00","BRONX","OUTSIDE","45","0","STREET",,"1026117","243564","40.83510297","-73.84870198"
"64479270","2009-08-07T00:00:00.000","01:17:00","BRONX","OUTSIDE","45","0","VEHICLE",,"1025771","244992","40.839034","-73.849942"
"33047083","2007-07-12T00:00:00.000","14:47:00","BRONX","INSIDE","45","0","DWELLING","MULTI DWELL - APT BUILD","1029433","244768","40.838401","-73.836708"
"33445717","2007-07-27T00:00:00.000","12:30:00","BRONX","OUTSIDE","45","0","STREET",,"1032091","241976",,
"25078539","2006-11-01T00:00:00.000","00:04:00","BRONX","OUTSIDE","45","0","STREET",,"1033584","253992","40.863695","-73.821641"
"197423972","2019-05-20T00:00:00.000","18:30:00","BRONX","OUTSIDE","45","0","STREET","MULTI DWELL - APT BUILD","1032406","259216","40.878033","-73.82586"
"201852654","2019-08-31T00:00:00.000","07:42:00","BRONX","OUTSIDE","45","0","STREET","GAS STATION","1025184","246300","40.842617","-73.852055"
"93741889","2013-11-22T00:00:00.000","21:30:00","BRONX","OUTSIDE","45","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1032747","239087","40.82279","-73.824776"
"287507793","2024-05-26T00:00:00.000","23:35:00","BRONX","OUTSIDE","45","0","STREET",,"1029980","244579","40.837878","-73.834735"
"241030309","2022-02-21T00:00:00.000","17:34:00","BRONX","OUTSIDE","45","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1033462","238549","40.821301","-73.822195"
"248475872","2022-07-24T00:00:00.000","04:53:00","BRONX","OUTSIDE","45","0","STREET",,"1028379","244152","40.836708","-73.840521"
"245384614","2022-05-16T00:00:00.000","04:19:00","BRONX","OUTSIDE","45","0","STREET",,"1039204","258435","40.875856","-73.801286"
"270711149","2023-06-30T00:00:00.000","21:45:00","BRONX","OUTSIDE","46","0","STREET",,"1007797","247987","40.84731066409545","-73.91489079966637"
"46751474","2008-05-27T00:00:00.000","00:32:00","BRONX","OUTSIDE","46","0","STREET",,"1009127","250597","40.85447069","-73.91007391"
"47851711","2008-06-28T00:00:00.000","01:48:00","BRONX","OUTSIDE","46","0","STREET",,"1007938","250692","40.854745","-73.914373"
"45926421","2008-04-23T00:00:00.000","02:30:00","BRONX","OUTSIDE","46","0","PLAYGROUND",,"1011755","250279",,
"34687231","2007-09-27T00:00:00.000","23:14:00","BRONX","OUTSIDE","46","0","STREET","GROCERY/BODEGA","1009339","248782","40.849497","-73.909315"
"34129870","2007-09-02T00:00:00.000","02:32:00","BRONX","INSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1011576","252658","40.86013","-73.901212"
"32527921","2007-06-19T00:00:00.000","01:37:00","BRONX","OUTSIDE","46","0","STREET",,"1007997","247788","40.846774","-73.914169"
"29059039","2007-05-16T00:00:00.000","02:39:00","BRONX","OUTSIDE","46","0","STREET",,"1009499","252082","40.858556","-73.908723"
"25490111","2006-11-26T00:00:00.000","04:57:00","BRONX","OUTSIDE","46","0","STREET",,"1006013","247941","40.84718898","-73.9213391"
"23822599","2006-08-11T00:00:00.000","23:29:00","BRONX","OUTSIDE","46","0","STREET",,"1026269","241738","40.830099","-73.848165"
"16631427","2006-05-17T00:00:00.000","23:50:00","BRONX","OUTSIDE","46","2","HOUSING","MULTI DWELL - APT BUILD","1006216","247828","40.84687833","-73.92060574"
"71825657","2010-03-19T00:00:00.000","00:36:00","BRONX","OUTSIDE","46","0","STREET",,"1005991","249443","40.851313","-73.921412"
"212516311","2020-04-29T00:00:00.000","15:30:00","BRONX","OUTSIDE","46","0","STREET",,"1009085","248078","40.8475569","-73.91023506"
"72058229","2010-04-05T00:00:00.000","03:10:00","BRONX","OUTSIDE","46","0","STREET",,"1010599","249997","40.85281959","-73.90475524"
"64297168","2009-07-31T00:00:00.000","23:03:00","BRONX","OUTSIDE","46","0","STREET",,"1009298","251326","40.85648","-73.909451"
"67082332","2009-10-23T00:00:00.000","14:40:00","BRONX","OUTSIDE","46","0","STREET",,"1010506","251305","40.85640994","-73.90508629"
"65929559","2009-09-20T00:00:00.000","08:00:00","BRONX","OUTSIDE","46","0","STREET",,"1011811","251424","40.856734","-73.900366"
"62696682","2009-06-11T00:00:00.000","23:30:00","BRONX","OUTSIDE","46","0","STREET",,"1010239","251429","40.85675107","-73.906051"
"56290944","2009-02-01T00:00:00.000","02:35:00","BRONX","OUTSIDE","46","0","STREET",,"1009886","250359","40.85381528","-73.90733117"
"59778164","2009-03-21T00:00:00.000","20:10:00","BRONX","OUTSIDE","46","0","STREET",,"1009305","250411","40.85395967","-73.90943117"
"54878644","2008-12-14T00:00:00.000","01:47:00","BRONX","OUTSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1012119","252872","40.860716","-73.899249"
"80880412","2011-09-25T00:00:00.000","03:15:00","BRONX","OUTSIDE","46","0","PLAYGROUND",,"1011697","248909","40.849831","-73.900789"
"81436542","2011-10-28T00:00:00.000","23:05:00","BRONX","OUTSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1009339","248782","40.849489","-73.909313"
"80928178","2011-09-27T00:00:00.000","20:44:00","BRONX","OUTSIDE","46","0","STREET","COMMERCIAL BLDG","1006748","247570","40.846177","-73.918682"
"79378927","2011-06-18T00:00:00.000","00:51:00","BRONX","OUTSIDE","46","0","STREET",,"1009460","248590","40.848963","-73.908877"
"75330411","2010-10-28T00:00:00.000","20:50:00","BRONX","OUTSIDE","46","0","STREET",,"1009749","249065","40.850265","-73.90783"
"143871848","2015-06-20T00:00:00.000","21:00:00","BRONX","OUTSIDE","46","0","STREET",,"1011329","249447","40.851308","-73.902116"
"140591803","2015-01-17T00:00:00.000","07:00:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1009446","249199","40.850635","-73.908924"
"95498281","2014-03-22T00:00:00.000","04:11:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1009948","251420","40.856727","-73.907103"
"85137187","2012-06-06T00:00:00.000","19:20:00","BRONX","OUTSIDE","46","0","STREET",,"1009735","250145","40.85323","-73.907875"
"85284898","2012-06-16T00:00:00.000","00:45:00","BRONX","OUTSIDE","46","0","STREET",,"1009700","249612","40.851776","-73.908005"
"84768970","2012-05-16T00:00:00.000","22:10:00","BRONX","OUTSIDE","46","0","STREET",,"1006593","247400","40.845704","-73.919244"
"228108957","2021-05-12T00:00:00.000","19:22:00","BRONX","OUTSIDE","46","0","STREET",,"1012119","252872","40.860707","-73.899247"
"215485023","2020-07-17T00:00:00.000","23:38:00","BRONX","OUTSIDE","46","0","STREET",,"1013231","252477","40.8596182","-73.89523054"
"216511329","2020-08-12T00:00:00.000","01:00:00","BRONX","OUTSIDE","46","0","STREET",,"1009693","249365","40.851089","-73.908029"
"201089980","2019-08-13T00:00:00.000","03:45:00","BRONX","OUTSIDE","46","0","STREET","GROCERY/BODEGA","1009143","247773","40.84672","-73.910024"
"201483468","2019-08-22T00:00:00.000","18:03:00","BRONX","OUTSIDE","46","0","STREET",,"1008225","250623","40.854545","-73.913334"
"268227792","2023-05-13T00:00:00.000","00:39:00","BRONX","OUTSIDE","46","0","STREET",,"1006216","247828","40.84687833","-73.92060574"
"159842969","2017-01-01T00:00:00.000","19:35:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1012335","251189","40.856088","-73.898474"
"155169943","2016-07-24T00:00:00.000","00:54:00","BRONX","OUTSIDE","46","0","STREET",,"1012027","251904","40.858051","-73.899585"
"155169123","2016-07-22T00:00:00.000","16:45:00","BRONX","OUTSIDE","46","0","STREET",,"1009339","248782","40.849489","-73.909313"
"154748224","2016-07-10T00:00:00.000","17:25:00","BRONX","OUTSIDE","46","0","STREET",,"1012181","252248","40.858993","-73.899026"
"269679658","2023-06-10T00:00:00.000","04:44:00","BRONX","OUTSIDE","46","0","STREET",,"1005702","247211","40.845188","-73.922462"
"268973600","2023-05-28T00:00:00.000","20:45:00","BRONX","OUTSIDE","46","0","STREET",,"1009724","250359","40.853817","-73.907917"
"256484572","2022-12-16T00:00:00.000","14:28:00","BRONX","OUTSIDE","46","0","STREET",,"1012780","252094","40.858569","-73.89686"
"246876576","2022-06-19T00:00:00.000","23:15:00","BRONX","OUTSIDE","46","0","STREET",,"1009377","248932","40.84990005","-73.90917644"
"246876578","2022-06-19T00:00:00.000","20:45:00","BRONX","OUTSIDE","46","0","PLAYGROUND",,"1006648","247738","40.846633","-73.919041"
"242015936","2022-03-11T00:00:00.000","05:41:00","BRONX","OUTSIDE","46","0","STREET",,"1008647","250545","40.85433","-73.911806"
"244513744","2022-05-03T00:00:00.000","00:46:00","BRONX","INSIDE","46","0","COMMERCIAL","GROCERY/BODEGA","1010007","250297","40.853645","-73.906891"
"243143907","2022-04-05T00:00:00.000","22:08:00","BRONX","OUTSIDE","46","0","STREET","MULTI DWELL - APT BUILD","1007010","249880","40.85251","-73.917727"
"234826525","2021-10-11T00:00:00.000","21:54:00","BRONX","OUTSIDE","46","0","STREET",,"1008647","250545","40.85433","-73.911806"
"304483259","2025-04-09T00:00:00.000","16:58:00","BRONX","OUTSIDE","46","0","STREET",,"1012701","253506","40.86244422","-73.89714218"
"309409888","2025-07-10T00:00:00.000","13:46:00","BRONX","OUTSIDE","46","0","STREET",,"1008463","248355","40.848328","-73.912481"
"306522955","2025-05-15T00:00:00.000","13:02:00","BRONX","OUTSIDE","46","0","STREET",,"1010882","247996","40.8473266","-73.90374022"
"292947998","2024-09-07T00:00:00.000","03:55:00","BRONX","OUTSIDE","46","0","STREET",,"1008173","249829","40.852375","-73.913524"
"288867607","2024-06-20T00:00:00.000","19:43:00","BRONX","OUTSIDE","46","0","STREET",,"1009234","247586","40.846216","-73.909699"
"291073925","2024-08-02T00:00:00.000","05:15:00","BRONX","OUTSIDE","46","0","STREET",,"1010861","252080","40.858547","-73.903801"
"283198892","2024-03-04T00:00:00.000","17:40:00","BRONX","OUTSIDE","46","0","STREET",,"1012233","252363","40.85930853","-73.89883889"
"276572810","2023-10-26T00:00:00.000","22:30:00","BRONX","OUTSIDE","46","0","STREET",,"1011193","248722","40.849328","-73.902612"
"270993250","2023-07-07T00:00:00.000","19:00:00","BRONX","INSIDE","46","0","DWELLING","MULTI DWELL - APT BUILD","1005991","249443","40.851313","-73.921412"
"306616572","2025-05-18T00:00:00.000","06:52:00","BRONX","OUTSIDE","47","0","STREET",,"1025439","258185","40.875245","-73.851062"
"55177454","2008-12-25T00:00:00.000","06:14:00","BRONX","OUTSIDE","47","0","STREET",,"1025934","258006","40.874743","-73.849272"
"60272799","2009-04-04T00:00:00.000","16:12:00","BRONX","OUTSIDE","47","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1027109","262158","40.886142","-73.844996"
"51704075","2008-09-27T00:00:00.000","19:22:00","BRONX","OUTSIDE","47","0","STREET",,"1023658","263623","40.890181","-73.85747"
"34098084","2007-08-31T00:00:00.000","02:39:00","BRONX","OUTSIDE","47","0","STREET",,"1021875","262706","40.887671","-73.863924"
"46361476","2008-05-09T00:00:00.000","00:30:00","BRONX","OUTSIDE","47","0","STREET",,"1023920","264702","40.89314","-73.856514"
"45768384","2008-04-18T00:00:00.000","16:56:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","1023916","262006","40.885731","-73.856545"
"35585291","2007-11-09T00:00:00.000","17:56:00","BRONX","OUTSIDE","47","0","STREET",,"1026480","262584","40.8873136344706","-73.8472717577564"
"29013342","2007-05-12T00:00:00.000","19:26:00","BRONX","OUTSIDE","47","0","STREET",,"1022722","262502","40.88709745","-73.86086203"
"26035862","2007-01-01T00:00:00.000","00:34:00","BRONX","OUTSIDE","47","0","STREET",,"1022951","259687","40.879379","-73.860049"
"85189747","2012-06-11T00:00:00.000","00:42:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","1023842","262943","40.8883029","-73.85680883"
"24591357","2006-10-01T00:00:00.000","05:40:00","BRONX","OUTSIDE","47","0","STREET","GROCERY/BODEGA","1021316","259277","40.878261","-73.865964"
"23920281","2006-08-16T00:00:00.000","21:29:00","BRONX","OUTSIDE","47","0","STREET",,"1022013","259442","40.878712","-73.863442"
"10187512","2006-01-22T00:00:00.000","01:50:00","BRONX","OUTSIDE","47","0","STREET",,"1024649","266580","40.898291","-73.853868"
"167619814","2017-08-01T00:00:00.000","00:35:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1030360","261043","40.883057","-73.833248"
"82881933","2012-01-28T00:00:00.000","23:25:00","BRONX","INSIDE","47","0","COMMERCIAL","FAST FOOD","1025687","268586","40.903793","-73.8501"
"82458763","2012-01-03T00:00:00.000","17:30:00","BRONX","OUTSIDE","47","0","STREET",,"1028166","268490","40.903509","-73.841133"
"79499401","2011-06-26T00:00:00.000","02:33:00","BRONX","OUTSIDE","47","0","COMMERCIAL","GROCERY/BODEGA","1022722","262502","40.88709745","-73.86086203"
"78180049","2011-04-11T00:00:00.000","17:07:00","BRONX","OUTSIDE","47","0","STREET",,"1027232","256225","40.86984825","-73.84459146"
"72408661","2010-04-26T00:00:00.000","16:09:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","1028590","264409","40.892306","-73.839624"
"72983287","2010-05-31T00:00:00.000","04:30:00","BRONX","OUTSIDE","47","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1030360","261043","40.883057","-73.833248"
"70876133","2010-01-23T00:00:00.000","23:59:00","BRONX","OUTSIDE","47","0","STREET",,"1024149","259500","40.87885157","-73.85571903"
"66486570","2009-10-05T00:00:00.000","14:40:00","BRONX","OUTSIDE","47","0","VEHICLE",,"1030896","263028","40.888511","-73.831296"
"139307230","2014-10-22T00:00:00.000","23:40:00","BRONX","OUTSIDE","47","0","STREET",,"1027330","257399","40.87307003","-73.84422957"
"138197350","2014-08-13T00:00:00.000","01:08:00","BRONX","OUTSIDE","47","0","STREET",,"1025687","268586","40.903785","-73.850098"
"109291972","2014-03-26T00:00:00.000","22:54:00","BRONX","OUTSIDE","47","0","STREET",,"1023809","261748","40.885032","-73.856936"
"109324542","2014-03-29T00:00:00.000","00:40:00","BRONX","OUTSIDE","47","0","STREET",,"1023736","262685","40.88759525","-73.85719372"
"91399596","2013-06-30T00:00:00.000","04:20:00","BRONX","OUTSIDE","47","0","STREET",,"1024607","257529","40.873441","-73.854072"
"88405639","2013-01-03T00:00:00.000","18:31:00","BRONX","OUTSIDE","47","0","STREET",,"1023999","256597","40.870886","-73.856276"
"89047361","2013-02-08T00:00:00.000","03:24:00","BRONX","OUTSIDE","47","0","STREET",,"1029794","258034","40.874802","-73.835316"
"87710873","2012-11-15T00:00:00.000","18:23:00","BRONX","OUTSIDE","47","0","STREET",,"1027440","257814","40.874209","-73.843828"
"86796551","2012-09-17T00:00:00.000","23:19:00","BRONX","OUTSIDE","47","0","STREET",,"1021189","259763","40.87958631","-73.86642138"
"85744757","2012-07-14T00:00:00.000","23:27:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1021874","237305","40.817946","-73.864069"
"87726876","2012-11-17T00:00:00.000","15:21:00","BRONX","OUTSIDE","43","0","STREET",,"1016698","239231","40.82324977","-73.88276106"
"84205617","2012-04-14T00:00:00.000","00:51:00","BRONX","OUTSIDE","43","0","STREET","GROCERY/BODEGA","1021814","236899","40.816838","-73.864287"
"82854387","2012-01-26T00:00:00.000","18:21:00","BRONX","INSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","1017925","239845","40.824932","-73.878321"
"83292062","2012-02-21T00:00:00.000","19:55:00","BRONX","OUTSIDE","43","0","STREET","GROCERY/BODEGA","1021554","236849","40.816695","-73.865226"
"81930478","2011-11-29T00:00:00.000","00:12:00","BRONX","OUTSIDE","43","0","STREET","GROCERY/BODEGA","1020861","239109","40.8229","-73.867718"
"80580784","2011-09-04T00:00:00.000","02:30:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1025752","238394","40.820925","-73.850052"
"81502772","2011-11-02T00:00:00.000","20:15:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1024828","244240","40.836966","-73.853356"
"210792605","2020-03-10T00:00:00.000","01:37:00","BRONX","OUTSIDE","43","0","STREET",,"1020734","243826","40.83584596","-73.86815349"
"72598636","2010-05-07T00:00:00.000","22:05:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1020752","238303","40.820696","-73.868118"
"71792616","2010-03-17T00:00:00.000","19:41:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021293","238567","40.821418","-73.866161"
"158873310","2016-11-28T00:00:00.000","23:00:00","BRONX","OUTSIDE","43","0","STREET",,"1021872","244546","40.837818","-73.864036"
"173247368","2018-01-03T00:00:00.000","21:44:00","BRONX","INSIDE","43","0","COMMERCIAL","GROCERY/BODEGA","1020860","242239","40.831492","-73.867704"
"172233870","2017-12-04T00:00:00.000","02:25:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021514","239266","40.823336","-73.865358"
"152007176","2016-04-10T00:00:00.000","21:47:00","BRONX","INSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","1024058","238894","40.822296","-73.856169"
"153415650","2016-05-26T00:00:00.000","02:48:00","BRONX","OUTSIDE","43","0","STREET",,"1019871","241008","40.828117","-73.871285"
"271236446","2023-07-12T00:00:00.000","22:02:00","BRONX","OUTSIDE","43","0","STREET",,"1023801","242376","40.831854","-73.857076"
"140509861","2015-01-11T00:00:00.000","22:07:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1017663","243304","40.83442538","-73.87925411"
"137354850","2014-06-21T00:00:00.000","02:30:00","BRONX","OUTSIDE","43","0","STREET",,"1020219","239110","40.8229123084767","-73.8700413043181"
"242603164","2022-03-24T00:00:00.000","22:50:00","BRONX","OUTSIDE","43","0","STREET","MULTI DWELL - APT BUILD","1023801","242376","40.831854","-73.857076"
"93386808","2013-11-01T00:00:00.000","22:45:00","BRONX","OUTSIDE","43","0","STREET",,"1020202","244832","40.838609","-73.870068"
"91589681","2013-07-11T00:00:00.000","20:20:00","BRONX","INSIDE","43","0","COMMERCIAL","RESTAURANT/DINER","1021276","238398","40.820946","-73.866221"
"272301554","2023-08-02T00:00:00.000","00:00:00","BRONX","INSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","1019535","242890","40.833282","-73.872489"
"233828558","2021-09-20T00:00:00.000","19:30:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021337","240036","40.825443","-73.865994"
"233147632","2021-09-03T00:00:00.000","16:28:00","BRONX","OUTSIDE","43","0","STREET",,"1022465","242774","40.832952","-73.861903"
"229848438","2021-06-20T00:00:00.000","21:28:00","BRONX","OUTSIDE","43","0","STREET",,"1021100","244445","40.837545","-73.866825"
"223820796","2021-02-01T00:00:00.000","12:30:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1020748","237503","40.818492","-73.868134"
"223603560","2021-01-26T00:00:00.000","22:30:00","BRONX","OUTSIDE","43","0","STREET",,"1023479","238790","40.82201184","-73.85826303"
"214186184","2020-06-14T00:00:00.000","22:50:00","BRONX","INSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1018018","243141","40.833986","-73.877972"
"215492770","2020-07-19T00:00:00.000","03:29:00","BRONX","OUTSIDE","43","0","PLAYGROUND",,"1016381","242795","40.833043","-73.883888"
"215400684","2020-07-16T00:00:00.000","04:10:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1018843","243555","40.83511","-73.874987"
"215223447","2020-07-10T00:00:00.000","03:03:00","BRONX","OUTSIDE","43","0","STREET",,"1023801","242376","40.831854","-73.857076"
"310871272","2025-08-07T00:00:00.000","22:30:00","BRONX","OUTSIDE","43","0","STREET","GROCERY/BODEGA","1019072","241558","40.829636","-73.87417"
"306915848","2025-05-23T00:00:00.000","10:30:00","BRONX","OUTSIDE","43","0","STREET",,"1020240","243433","40.83476932","-73.86994082"
"292658436","2024-09-02T00:00:00.000","22:40:00","BRONX","OUTSIDE","44","0","STREET",,"1007720","245554","40.840633","-73.91517762"
"64116659","2009-07-25T00:00:00.000","00:20:00","BRONX","OUTSIDE","44","0","STREET",,"1006420","243590","40.835248","-73.919879"
"64751905","2009-08-15T00:00:00.000","02:45:00","BRONX","OUTSIDE","44","0","STREET",,"1007141","241554","40.82965568","-73.91728382"
"61640135","2009-05-11T00:00:00.000","19:42:00","BRONX","OUTSIDE","44","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1007174","239542","40.824144","-73.917171"
"62746078","2009-06-14T00:00:00.000","00:44:00","BRONX","OUTSIDE","44","0","STREET",,"1004910","242060","40.831051","-73.925343"
"62122831","2009-05-25T00:00:00.000","01:30:00","BRONX","OUTSIDE","44","0","STREET",,"1007374","244940","40.83894866","-73.91643021"
"61978647","2009-05-21T00:00:00.000","00:29:00","BRONX","OUTSIDE","44","0","STREET",,"1007975","242140","40.83127","-73.914267"
"47182987","2008-06-11T00:00:00.000","22:59:00","BRONX","OUTSIDE","44","0","STREET",,"1010036","246475","40.843155","-73.906802"
"59193402","2009-03-01T00:00:00.000","02:07:00","BRONX","OUTSIDE","44","0","STREET",,"1007023","243324","40.83451412","-73.9177042"
"54324352","2008-11-22T00:00:00.000","21:19:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1006682","243781","40.835778","-73.918935"
"49913260","2008-08-08T00:00:00.000","00:11:00","BRONX","OUTSIDE","44","0","VEHICLE",,"1005423","242397","40.83197375","-73.92348912"
"36391129","2007-12-17T00:00:00.000","21:15:00","BRONX","OUTSIDE","44","0","STREET",,"1009695","243534","40.835094","-73.908048"
"24103849","2006-08-31T00:00:00.000","15:19:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1007614","245356","40.840101","-73.91556"
"10619048","2006-02-21T00:00:00.000","01:51:00","BRONX","OUTSIDE","44","0","STREET",,"1006983","243648","40.835405","-73.917845"
"87990471","2012-12-05T00:00:00.000","19:54:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1006648","245994","40.841846","-73.91905"
"85213825","2012-06-11T00:00:00.000","18:20:00","BRONX","OUTSIDE","44","0","STREET",,"1009255","244278","40.83712653","-73.90963478"
"85423529","2012-06-24T00:00:00.000","05:05:00","BRONX","OUTSIDE","44","0","STREET",,"1007951","241445","40.829355","-73.914355"
"83635490","2012-03-12T00:00:00.000","21:11:00","BRONX","OUTSIDE","44","0","STREET","FAST FOOD","1007715","241546","40.829641","-73.91521"
"82555075","2012-01-09T00:00:00.000","20:57:00","BRONX","OUTSIDE","44","0","STREET","PVT HOUSE","1009695","243534","40.835094","-73.908048"
"81617016","2011-11-09T00:00:00.000","02:55:00","BRONX","OUTSIDE","44","0","VEHICLE",,"1006490","244533","40.8378421209284","-73.9196277517392"
"81862528","2011-11-24T00:00:00.000","23:08:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1008893","242329","40.831789","-73.910951"
"73473795","2010-06-30T00:00:00.000","16:25:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","1009243","243708","40.835563","-73.909677"
"79378079","2011-06-19T00:00:00.000","03:53:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1006266","240824","40.827655","-73.920447"
"79378076","2011-06-19T00:00:00.000","04:08:00","BRONX","OUTSIDE","44","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1007174","239542","40.824144","-73.917171"
"187254687","2018-09-05T00:00:00.000","03:12:00","BRONX","OUTSIDE","44","0","VEHICLE",,"1009019","245895","40.841567","-73.910478"
"205065107","2019-11-12T00:00:00.000","02:24:00","BRONX","OUTSIDE","44","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1007174","239542","40.824144","-73.917171"
"204294846","2019-10-27T00:00:00.000","17:09:00","BRONX","OUTSIDE","44","0","STREET",,"1006490","244533","40.8378421209284","-73.9196277517392"
"200099025","2019-07-22T00:00:00.000","22:27:00","BRONX","OUTSIDE","44","0","STREET",,"1010069","244367","40.837369","-73.906691"
"194324354","2019-03-05T00:00:00.000","20:04:00","BRONX","OUTSIDE","44","0","STREET","GROCERY/BODEGA","1008117","245342","40.840051","-73.913741"
